PERSENTASE PENDUDUK P0 MISKIN KABUPATEN KOTA,,
NAMA WILAYAH,TAHUN,PENDUDUK MISKIN (Persen)
Kolaka Timur,2014,-
Kolaka Timur,2015,15.57
Kolaka Timur,2016,15.71
Kolaka Timur,2017,15.64
Kolaka Timur,2018,13.82
Kolaka Timur,2019,13.71
Kolaka Timur,2020,13.47
Kolaka Timur,2021,14.35
Kolaka Timur,2022,13.57
Kolaka Timur,2023,14.04
Kolaka Timur,2024,13.71
Konawe Kepulauan,2004,-
Konawe Kepulauan,2005,-
Konawe Kepulauan,2006,-
Konawe Kepulauan,2007,-
Konawe Kepulauan,2008,-
Konawe Kepulauan,2009,-
Konawe Kepulauan,2010,-
Konawe Kepulauan,2011,-
Konawe Kepulauan,2012,-
Konawe Kepulauan,2013,-
Konawe Kepulauan,2014,-
Konawe Kepulauan,2015,16.73
Konawe Kepulauan,2016,17.72
Konawe Kepulauan,2017,18.1
Konawe Kepulauan,2018,17.48
Konawe Kepulauan,2019,17.18
Konawe Kepulauan,2020,17.01
Konawe Kepulauan,2021,17.81
Konawe Kepulauan,2022,16.15
Konawe Kepulauan,2023,15.9
Konawe Kepulauan,2024,15.54
Muna Barat,2004,-
Muna Barat,2005,-
Muna Barat,2006,-
Muna Barat,2007,-
Muna Barat,2008,-
Muna Barat,2009,-
Muna Barat,2010,-
Muna Barat,2011,-
Muna Barat,2012,-
Muna Barat,2013,-
Muna Barat,2014,-
Muna Barat,2015,
Muna Barat,2016,15.77
Muna Barat,2017,16.24
Muna Barat,2018,14.17
Muna Barat,2019,13.84
Muna Barat,2020,13.3
Muna Barat,2021,13.96
Muna Barat,2022,13.85
Muna Barat,2023,14.03
Muna Barat,2024,13.38
Buton Tengah,2004,-
Buton Tengah,2005,-
Buton Tengah,2006,-
Buton Tengah,2007,-
Buton Tengah,2008,-
Buton Tengah,2009,-
Buton Tengah,2010,-
Buton Tengah,2011,-
Buton Tengah,2012,-
Buton Tengah,2013,-
Buton Tengah,2014,-
Buton Tengah,2015,
Buton Tengah,2016,13.69
Buton Tengah,2017,18.35
Buton Tengah,2018,14.88
Buton Tengah,2019,15.77
Buton Tengah,2020,15.32
Buton Tengah,2021,15.8
Buton Tengah,2022,14.9
Buton Tengah,2023,15.43
Buton Tengah,2024,14.4
Buton Selatan,2004,-
Buton Selatan,2005,-
Buton Selatan,2006,-
Buton Selatan,2007,-
Buton Selatan,2008,-
Buton Selatan,2009,-
Buton Selatan,2010,-
Buton Selatan,2011,-
Buton Selatan,2012,-
Buton Selatan,2013,-
Buton Selatan,2014,-
Buton Selatan,2015,
Buton Selatan,2016,13.74
Buton Selatan,2017,15.99
Buton Selatan,2018,14.82
Buton Selatan,2019,14.66
Buton Selatan,2020,14.11
Buton Selatan,2021,14.62
Buton Selatan,2022,14.41
Buton Selatan,2023,14.76
Buton Selatan,2024,14.28
Kota Kendari,2004,8.84
Kota Kendari,2005,10.65
Kota Kendari,2006,12.51
Kota Kendari,2007,10.15
Kota Kendari,2008,8.53
Kota Kendari,2009,7.88
Kota Kendari,2010,8.02
Kota Kendari,2011,7.46
Kota Kendari,2012,6.39
Kota Kendari,2013,6.07
Kota Kendari,2014,5.56
Kota Kendari,2015,5.59
Kota Kendari,2016,5.51
Kota Kendari,2017,5.01
Kota Kendari,2018,4.69
Kota Kendari,2019,4.44
Kota Kendari,2020,4.34
Kota Kendari,2021,4.87
Kota Kendari,2022,4.57
Kota Kendari,2023,4.59
Kota Kendari,2024,4.23
Kota Baubau,2004,18.8
Kota Baubau,2005,16.36
Kota Baubau,2006,18.9
Kota Baubau,2007,17.08
Kota Baubau,2008,14.13
Kota Baubau,2009,12.72
Kota Baubau,2010,12.06
Kota Baubau,2011,11.24
Kota Baubau,2012,10.02
Kota Baubau,2013,10.11
Kota Baubau,2014,9.25
Kota Baubau,2015,9.24
Kota Baubau,2016,8.81
Kota Baubau,2017,8.39
Kota Baubau,2018,7.57
Kota Baubau,2019,7.27
Kota Baubau,2020,7.15
Kota Baubau,2021,7.78
Kota Baubau,2022,7.31
Kota Baubau,2023,7.53
Kota Baubau,2024,7.4
GORONTALO,2004,29
GORONTALO,2005,29.05
GORONTALO,2006,29.13
GORONTALO,2007,27.35
GORONTALO,2008,20.47
GORONTALO,2009,18.34
GORONTALO,2010,16.55
GORONTALO,2011,18.02
GORONTALO,2012,17.22
GORONTALO,2013,18
GORONTALO,2014,17.41
GORONTALO,2015,18.32
GORONTALO,2016,17.72
GORONTALO,2017,17.65
GORONTALO,2018,16.81
GORONTALO,2019,15.52
GORONTALO,2020,15.22
GORONTALO,2021,15.61
GORONTALO,2022,15.42
GORONTALO,2023,15.15
GORONTALO,2024,14.57
Boalemo,2004,32.4
Boalemo,2005,31.47
Boalemo,2006,31.41
Boalemo,2007,29.21
Boalemo,2008,23.17
Boalemo,2009,20.74
Boalemo,2010,19.82
Boalemo,2011,21.9
Boalemo,2012,20.42
Boalemo,2013,21.79
Boalemo,2014,20.79
Boalemo,2015,21.67
Boalemo,2016,21.11
Boalemo,2017,21.85
Boalemo,2018,20.33
Boalemo,2019,18.87
Boalemo,2020,18.57
Boalemo,2021,19
Boalemo,2022,18.74
Boalemo,2023,18.38
Boalemo,2024,17.83
Gorontalo,2004,33.5
Gorontalo,2005,34.49
Gorontalo,2006,34.36
Gorontalo,2007,32.07
Gorontalo,2008,24.1
Gorontalo,2009,21.48
Gorontalo,2010,18.87
Gorontalo,2011,21.31
Gorontalo,2012,20.79
Gorontalo,2013,21.57
Gorontalo,2014,21.05
Gorontalo,2015,21.8
Gorontalo,2016,21.03
Gorontalo,2017,20.55
Gorontalo,2018,19.84
Gorontalo,2019,18.06
Gorontalo,2020,17.56
Gorontalo,2021,17.89
Gorontalo,2022,17.71
Gorontalo,2023,17.48
Gorontalo,2024,16.43
Pohuwato,2004,32.8
Pohuwato,2005,31.88
Pohuwato,2006,32.06
Pohuwato,2007,29.74
Pohuwato,2008,23.28
Pohuwato,2009,21.15
Pohuwato,2010,18.73
Pohuwato,2011,21.58
Pohuwato,2012,20.18
Pohuwato,2013,21.47
Pohuwato,2014,20.69
Pohuwato,2015,22.43
Pohuwato,2016,21.17
Pohuwato,2017,21.27
Pohuwato,2018,19.4
Pohuwato,2019,18.16
Pohuwato,2020,17.62
Pohuwato,2021,18.08
Pohuwato,2022,17.87
Pohuwato,2023,17.64
Pohuwato,2024,17.11
Bone Bolango,2004,29.2
Bone Bolango,2005,30.23
Bone Bolango,2006,30.85
Bone Bolango,2007,30.6
Bone Bolango,2008,22.7
Bone Bolango,2009,19.97
Bone Bolango,2010,17.64
Bone Bolango,2011,17.39
Bone Bolango,2012,16.67
Bone Bolango,2013,17.19
Bone Bolango,2014,16.68
Bone Bolango,2015,18.49
Bone Bolango,2016,17.97
Bone Bolango,2017,17.81
Bone Bolango,2018,17.4
Bone Bolango,2019,16.12
Bone Bolango,2020,15.81
Bone Bolango,2021,16.3
Bone Bolango,2022,16.05
Bone Bolango,2023,15.51
Bone Bolango,2024,14.8
Gorontalo Utara,2004,-
Gorontalo Utara,2005,-
Gorontalo Utara,2006,-
Gorontalo Utara,2007,33.18
Gorontalo Utara,2008,23.94
Gorontalo Utara,2009,21.5
Gorontalo Utara,2010,19.58
Gorontalo Utara,2011,19.22
Gorontalo Utara,2012,18.54
Gorontalo Utara,2013,19.16
Gorontalo Utara,2014,18.34
Gorontalo Utara,2015,18.93
Gorontalo Utara,2016,18.51
Gorontalo Utara,2017,19.23
Gorontalo Utara,2018,18.54
Gorontalo Utara,2019,16.95
Gorontalo Utara,2020,16.88
Gorontalo Utara,2021,17.23
Gorontalo Utara,2022,17.24
Gorontalo Utara,2023,17.03
Gorontalo Utara,2024,16.86
Kota Gorontalo,2004,10.9
Kota Gorontalo,2005,10.06
Kota Gorontalo,2006,9.87
Kota Gorontalo,2007,8.11
Kota Gorontalo,2008,5.23
Kota Gorontalo,2009,5.29
Kota Gorontalo,2010,5.49
Kota Gorontalo,2011,5.97
Kota Gorontalo,2012,5.61
Kota Gorontalo,2013,5.99
Kota Gorontalo,2014,5.85
Kota Gorontalo,2015,6.05
Kota Gorontalo,2016,6.05
Kota Gorontalo,2017,5.7
Kota Gorontalo,2018,5.57
Kota Gorontalo,2019,5.45
Kota Gorontalo,2020,5.59
Kota Gorontalo,2021,5.93
Kota Gorontalo,2022,5.73
Kota Gorontalo,2023,5.64
Kota Gorontalo,2024,5.74
SULAWESI BARAT,2004,-
SULAWESI BARAT,2005,-
SULAWESI BARAT,2006,20.74
SULAWESI BARAT,2007,19.03
SULAWESI BARAT,2008,15.27
SULAWESI BARAT,2009,14.96
SULAWESI BARAT,2010,14.71
SULAWESI BARAT,2011,13.64
SULAWESI BARAT,2012,13.01
SULAWESI BARAT,2013,12.23
SULAWESI BARAT,2014,12.05
SULAWESI BARAT,2015,12.4
SULAWESI BARAT,2016,11.74
SULAWESI BARAT,2017,11.3
SULAWESI BARAT,2018,11.25
SULAWESI BARAT,2019,11.02
SULAWESI BARAT,2020,10.87
SULAWESI BARAT,2021,11.29
SULAWESI BARAT,2022,11.75
SULAWESI BARAT,2023,11.49
SULAWESI BARAT,2024,11.21
Majene,2004,26.73
Majene,2005,27.27
Majene,2006,23.5
Majene,2007,23.55
Majene,2008,18.44
Majene,2009,18.09
Majene,2010,18.41
Majene,2011,17.06
Majene,2012,16.51
Majene,2013,15.26
Majene,2014,15.05
Majene,2015,15.57
Majene,2016,14.89
Majene,2017,13.94
Majene,2018,13.79
Majene,2019,13.72
Majene,2020,13.73
Majene,2021,14.34
Majene,2022,15.13
Majene,2023,14.54
Majene,2024,13.64
Polewali Mandar,2004,30.78
Polewali Mandar,2005,30.71
Polewali Mandar,2006,27.65
Polewali Mandar,2007,24.96
Polewali Mandar,2008,21.8
Polewali Mandar,2009,21.37
Polewali Mandar,2010,21.24
Polewali Mandar,2011,19.66
Polewali Mandar,2012,19.09
Polewali Mandar,2013,18.02
Polewali Mandar,2014,17.79
Polewali Mandar,2015,18.22
Polewali Mandar,2016,17.06
Polewali Mandar,2017,16.05
Polewali Mandar,2018,15.97
Polewali Mandar,2019,15.6
Polewali Mandar,2020,15.26
Polewali Mandar,2021,15.68
Polewali Mandar,2022,16.39
Polewali Mandar,2023,16.08
Polewali Mandar,2024,15.66
Mamasa,2004,29.77
Mamasa,2005,30.43
Mamasa,2006,25.92
Mamasa,2007,25.51
Mamasa,2008,18.06
Mamasa,2009,17.87
Mamasa,2010,16.24
Mamasa,2011,15.04
Mamasa,2012,14.38
Mamasa,2013,13.92
Mamasa,2014,13.82
Mamasa,2015,14.71
Mamasa,2016,13.9
Mamasa,2017,13.51
Mamasa,2018,13.38
Mamasa,2019,13.42
Mamasa,2020,13.38
Mamasa,2021,13.77
Mamasa,2022,14.51
Mamasa,2023,14.31
Mamasa,2024,14.2
Mamuju,2004,17.67
Mamuju,2005,15.96
Mamuju,2006,11.96
Mamuju,2007,10.43
Mamuju,2008,8.11
Mamuju,2009,8.13
Mamuju,2010,8.16
Mamuju,2011,7.59
Mamuju,2012,7.11
Mamuju,2013,6.81
Mamuju,2014,6.72
Mamuju,2015,6.7
Mamuju,2016,6.48
Mamuju,2017,6.88
Mamuju,2018,7.18
Mamuju,2019,7.06
Mamuju,2020,6.92
Mamuju,2021,7.46
Mamuju,2022,7.63
Mamuju,2023,7.57
Mamuju,2024,7.15
Mamuju Utara,2004,15.55
Mamuju Utara,2005,14.98
Mamuju Utara,2006,11.04
Mamuju Utara,2007,9.22
Mamuju Utara,2008,6.52
Mamuju Utara,2009,6.47
Mamuju Utara,2010,6.2
Mamuju Utara,2011,5.77
Mamuju Utara,2012,5.3
Mamuju Utara,2013,4.71
Mamuju Utara,2014,4.65
Mamuju Utara,2015,4.99
Mamuju Utara,2016,4.82
Mamuju Utara,2017,4.84
Mamuju Utara,2018,4.53
Mamuju Utara,2019,4.28
Mamuju Utara,2020,4.48
Mamuju Utara,2021,4.77
Mamuju Utara,2022,5.09
Mamuju Utara,2023,4.79
Mamuju Utara,2024,5.21
Mamuju Tengah,2004,-
Mamuju Tengah,2005,-
Mamuju Tengah,2006,-
Mamuju Tengah,2007,-
Mamuju Tengah,2008,-
Mamuju Tengah,2009,-
Mamuju Tengah,2010,-
Mamuju Tengah,2011,-
Mamuju Tengah,2012,-
Mamuju Tengah,2013,-
Mamuju Tengah,2014,-
Mamuju Tengah,2015,6.86
Mamuju Tengah,2016,6.83
Mamuju Tengah,2017,6.95
Mamuju Tengah,2018,7.14
Mamuju Tengah,2019,6.87
Mamuju Tengah,2020,6.79
Mamuju Tengah,2021,7.13
Mamuju Tengah,2022,7.17
Mamuju Tengah,2023,7.32
Mamuju Tengah,2024,7.72
MALUKU,2004,32.13
MALUKU,2005,32.28
MALUKU,2006,33.03
MALUKU,2007,31.14
MALUKU,2008,29.24
MALUKU,2009,27.29
MALUKU,2010,25.32
MALUKU,2011,22.45
MALUKU,2012,20.76
MALUKU,2013,19.27
MALUKU,2014,18.44
MALUKU,2015,19.51
MALUKU,2016,19.18
MALUKU,2017,18.45
MALUKU,2018,18.12
MALUKU,2019,17.69
MALUKU,2020,17.44
MALUKU,2021,17.87
MALUKU,2022,15.97
MALUKU,2023,16.42
MALUKU,2024,16.05
Maluku Tenggara Barat,2004,43.3
Maluku Tenggara Barat,2005,45.29
Maluku Tenggara Barat,2006,46.25
Maluku Tenggara Barat,2007,44.15
Maluku Tenggara Barat,2008,40.17
Maluku Tenggara Barat,2009,37.23
Maluku Tenggara Barat,2010,33.93
Maluku Tenggara Barat,2011,30.13
Maluku Tenggara Barat,2012,28.45
Maluku Tenggara Barat,2013,29.75
Maluku Tenggara Barat,2014,28.56
Maluku Tenggara Barat,2015,29.17
Maluku Tenggara Barat,2016,28.31
Maluku Tenggara Barat,2017,27.47
Maluku Tenggara Barat,2018,28.08
Maluku Tenggara Barat,2019,27.25
Maluku Tenggara Barat,2020,27.11
Maluku Tenggara Barat,2021,27.27
Maluku Tenggara Barat,2022,23.88
Maluku Tenggara Barat,2023,24.47
Maluku Tenggara Barat,2024,23.66
Maluku Tenggara,2004,37.68
Maluku Tenggara,2005,36.73
Maluku Tenggara,2006,37.84
Maluku Tenggara,2007,35.98
Maluku Tenggara,2008,32.9
Maluku Tenggara,2009,30.71
Maluku Tenggara,2010,30.7
Maluku Tenggara,2011,27.16
Maluku Tenggara,2012,26.03
Maluku Tenggara,2013,25.06
Maluku Tenggara,2014,24.21
Maluku Tenggara,2015,25.23
Maluku Tenggara,2016,24.81
Maluku Tenggara,2017,23.87
Maluku Tenggara,2018,23.27
Maluku Tenggara,2019,22.75
Maluku Tenggara,2020,22.57
Maluku Tenggara,2021,22.73
Maluku Tenggara,2022,21.19
Maluku Tenggara,2023,21.79
Maluku Tenggara,2024,21.22
Maluku Tengah,2004,38.05
Maluku Tengah,2005,37.14
Maluku Tengah,2006,38.21
Maluku Tengah,2007,36.03
Maluku Tengah,2008,32.61
Maluku Tengah,2009,30.48
Maluku Tengah,2010,28.41
Maluku Tengah,2011,25.15
Maluku Tengah,2012,24.05
Maluku Tengah,2013,22.15
Maluku Tengah,2014,21.41
Maluku Tengah,2015,22.1
Maluku Tengah,2016,21.68
Maluku Tengah,2017,21.2
Maluku Tengah,2018,20.11
Maluku Tengah,2019,20.04
Maluku Tengah,2020,19.83
Maluku Tengah,2021,19.84
Maluku Tengah,2022,17.46
Maluku Tengah,2023,17.84
Maluku Tengah,2024,17.67
Buru,2004,31.55
Buru,2005,33
Buru,2006,33.34
Buru,2007,31.34
Buru,2008,29.17
Buru,2009,27.57
Buru,2010,24.82
Buru,2011,22
Buru,2012,19.78
Buru,2013,18.51
Buru,2014,17.55
Buru,2015,18.47
Buru,2016,18.02
Buru,2017,17.4
Buru,2018,17.03
Buru,2019,16.74
Buru,2020,16.64
Buru,2021,17.28
Buru,2022,15.82
Buru,2023,16.53
Buru,2024,16.08
Kepulauan Aru,2004,-
Kepulauan Aru,2005,37.58
Kepulauan Aru,2006,38.45
Kepulauan Aru,2007,36.88
Kepulauan Aru,2008,41.08
Kepulauan Aru,2009,38.77
Kepulauan Aru,2010,34.96
Kepulauan Aru,2011,30.96
Kepulauan Aru,2012,28.57
Kepulauan Aru,2013,27.34
Kepulauan Aru,2014,26.33
Kepulauan Aru,2015,28.64
Kepulauan Aru,2016,28.71
Kepulauan Aru,2017,27.13
Kepulauan Aru,2018,27.12
Kepulauan Aru,2019,26.73
Kepulauan Aru,2020,26.26
Kepulauan Aru,2021,26.53
Kepulauan Aru,2022,23.51
Kepulauan Aru,2023,24.21
Kepulauan Aru,2024,23.39
Seram Bagian Barat,2004,-
Seram Bagian Barat,2005,37.78
Seram Bagian Barat,2006,39.59
Seram Bagian Barat,2007,37.85
Seram Bagian Barat,2008,35.19
Seram Bagian Barat,2009,33.11
Seram Bagian Barat,2010,30.08
Seram Bagian Barat,2011,26.7
Seram Bagian Barat,2012,25.35
Seram Bagian Barat,2013,24.63
Seram Bagian Barat,2014,23.79
Seram Bagian Barat,2015,26.35
Seram Bagian Barat,2016,26.5
Seram Bagian Barat,2017,25.49
Seram Bagian Barat,2018,25.62
Seram Bagian Barat,2019,25.16
Seram Bagian Barat,2020,25.11
Seram Bagian Barat,2021,25.27
Seram Bagian Barat,2022,22.25
Seram Bagian Barat,2023,22.39
Seram Bagian Barat,2024,22.31
Seram Bagian Timur,2004,-
Seram Bagian Timur,2005,39.98
Seram Bagian Timur,2006,40.18
Seram Bagian Timur,2007,39.83
Seram Bagian Timur,2008,36.98
Seram Bagian Timur,2009,34.67
Seram Bagian Timur,2010,31.44
Seram Bagian Timur,2011,27.94
Seram Bagian Timur,2012,25.92
Seram Bagian Timur,2013,24.49
Seram Bagian Timur,2014,23.4
Seram Bagian Timur,2015,25.37
Seram Bagian Timur,2016,24.53
Seram Bagian Timur,2017,23.59
Seram Bagian Timur,2018,23.62
Seram Bagian Timur,2019,23.13
Seram Bagian Timur,2020,23.04
Seram Bagian Timur,2021,23.25
Seram Bagian Timur,2022,20.73
Seram Bagian Timur,2023,21.08
Seram Bagian Timur,2024,21.03
Maluku Barat Daya,2004,-
Maluku Barat Daya,2005,-
Maluku Barat Daya,2006,-
Maluku Barat Daya,2007,-
Maluku Barat Daya,2008,-
Maluku Barat Daya,2009,-
Maluku Barat Daya,2010,39.22
Maluku Barat Daya,2011,34.49
Maluku Barat Daya,2012,32.55
Maluku Barat Daya,2013,29.25
Maluku Barat Daya,2014,28.33
Maluku Barat Daya,2015,31.58
Maluku Barat Daya,2016,31.01
Maluku Barat Daya,2017,30.18
Maluku Barat Daya,2018,30.2
Maluku Barat Daya,2019,29.43
Maluku Barat Daya,2020,29.15
Maluku Barat Daya,2021,29.55
Maluku Barat Daya,2022,27.64
Maluku Barat Daya,2023,28.78
Maluku Barat Daya,2024,27.95
Buru Selatan,2004,-
Buru Selatan,2005,-
Buru Selatan,2006,-
Buru Selatan,2007,-
Buru Selatan,2008,-
Buru Selatan,2009,-
Buru Selatan,2010,21.82
Buru Selatan,2011,19.33
Buru Selatan,2012,18.29
Buru Selatan,2013,17.05
Buru Selatan,2014,16.59
Buru Selatan,2015,17.58
Buru Selatan,2016,16.86
Buru Selatan,2017,16.83
Buru Selatan,2018,16.31
Buru Selatan,2019,16.13
Buru Selatan,2020,15.75
Buru Selatan,2021,15.89
Buru Selatan,2022,14.75
Buru Selatan,2023,15.28
Buru Selatan,2024,14.91
Kota Ambon,2004,-
Kota Ambon,2005,-
Kota Ambon,2006,-
Kota Ambon,2007,-
Kota Ambon,2008,-
Kota Ambon,2009,7.61
Kota Ambon,2010,7.67
Kota Ambon,2011,6.83
Kota Ambon,2012,5.98
Kota Ambon,2013,4.42
Kota Ambon,2014,4.23
Kota Ambon,2015,4.38
Kota Ambon,2016,4.64
Kota Ambon,2017,4.46
Kota Ambon,2018,4.72
Kota Ambon,2019,4.57
Kota Ambon,2020,4.51
Kota Ambon,2021,5.02
Kota Ambon,2022,4.68
Kota Ambon,2023,5.25
Kota Ambon,2024,5.13
Kota Tual,2004,6.24
Kota Tual,2005,6.56
Kota Tual,2006,7.43
Kota Tual,2007,6.51
Kota Tual,2008,7.92
Kota Tual,2009,30.42
Kota Tual,2010,32.01
Kota Tual,2011,28.17
Kota Tual,2012,25.66
Kota Tual,2013,23.28
Kota Tual,2014,22.31
Kota Tual,2015,24.9
Kota Tual,2016,24.74
Kota Tual,2017,24
Kota Tual,2018,23.42
Kota Tual,2019,22.68
Kota Tual,2020,22.51
Kota Tual,2021,23.26
Kota Tual,2022,20.56
Kota Tual,2023,20.68
Kota Tual,2024,20.01
MALUKU UTARA,2004,12.42
MALUKU UTARA,2005,13.23
MALUKU UTARA,2006,12.73
MALUKU UTARA,2007,11.97
MALUKU UTARA,2008,11.51
MALUKU UTARA,2009,10.34
MALUKU UTARA,2010,9.79
MALUKU UTARA,2011,10
MALUKU UTARA,2012,8.05
MALUKU UTARA,2013,7.64
MALUKU UTARA,2014,7.41
MALUKU UTARA,2015,6.84
MALUKU UTARA,2016,6.33
MALUKU UTARA,2017,6.35
MALUKU UTARA,2018,6.64
MALUKU UTARA,2019,6.77
MALUKU UTARA,2020,6.78
MALUKU UTARA,2021,6.89
MALUKU UTARA,2022,6.23
MALUKU UTARA,2023,6.46
MALUKU UTARA,2024,6.32
Halmahera Barat,2004,12.97
Halmahera Barat,2005,16.85
Halmahera Barat,2006,17.12
Halmahera Barat,2007,16.19
Halmahera Barat,2008,16.12
Halmahera Barat,2009,14.34
Halmahera Barat,2010,13.3
Halmahera Barat,2011,12.93
Halmahera Barat,2012,10.61
Halmahera Barat,2013,9.78
Halmahera Barat,2014,9.56
Halmahera Barat,2015,9.69
Halmahera Barat,2016,8.77
Halmahera Barat,2017,8.74
Halmahera Barat,2018,8.74
Halmahera Barat,2019,8.59
Halmahera Barat,2020,8.82
Halmahera Barat,2021,8.95
Halmahera Barat,2022,8.43
Halmahera Barat,2023,8.74
Halmahera Barat,2024,8.75
Halmahera Tengah,2004,15.51
Halmahera Tengah,2005,31.83
Halmahera Tengah,2006,31.81
Halmahera Tengah,2007,30.18
Halmahera Tengah,2008,28.52
Halmahera Tengah,2009,26.64
Halmahera Tengah,2010,24.56
Halmahera Tengah,2011,22.68
Halmahera Tengah,2012,18.4
Halmahera Tengah,2013,17.44
Halmahera Tengah,2014,16.88
Halmahera Tengah,2015,15.23
Halmahera Tengah,2016,14.03
Halmahera Tengah,2017,14.15
Halmahera Tengah,2018,13.94
Halmahera Tengah,2019,14.12
Halmahera Tengah,2020,13.56
Halmahera Tengah,2021,13.52
Halmahera Tengah,2022,12
Halmahera Tengah,2023,11.44
Halmahera Tengah,2024,10.71
Kepulauan Sula,2004,29.61
Kepulauan Sula,2005,16.08
Kepulauan Sula,2006,15.14
Kepulauan Sula,2007,14.07
Kepulauan Sula,2008,13.71
Kepulauan Sula,2009,11.51
Kepulauan Sula,2010,8.98
Kepulauan Sula,2011,10.42
Kepulauan Sula,2012,8.5
Kepulauan Sula,2013,9.16
Kepulauan Sula,2014,8.76
Kepulauan Sula,2015,8.85
Kepulauan Sula,2016,8.63
Kepulauan Sula,2017,8.59
Kepulauan Sula,2018,8.89
Kepulauan Sula,2019,8.98
Kepulauan Sula,2020,8.35
Kepulauan Sula,2021,8.23
Kepulauan Sula,2022,7.64
Kepulauan Sula,2023,8.17
Kepulauan Sula,2024,7.96
Halmahera Selatan,2004,14.77
Halmahera Selatan,2005,14.09
Halmahera Selatan,2006,13.36
Halmahera Selatan,2007,12.95
Halmahera Selatan,2008,12.54
Halmahera Selatan,2009,10.97
Halmahera Selatan,2010,9.51
Halmahera Selatan,2011,8.11
Halmahera Selatan,2012,6.56
Halmahera Selatan,2013,6.04
Halmahera Selatan,2014,5.87
Halmahera Selatan,2015,4.61
Halmahera Selatan,2016,4.11
Halmahera Selatan,2017,4.1
Halmahera Selatan,2018,4.8
Halmahera Selatan,2019,5.03
Halmahera Selatan,2020,5.21
Halmahera Selatan,2021,5.19
Halmahera Selatan,2022,4.99
Halmahera Selatan,2023,5.68
Halmahera Selatan,2024,5.63
Halmahera Utara,2004,10.41
Halmahera Utara,2005,11.32
Halmahera Utara,2006,10.36
Halmahera Utara,2007,9.63
Halmahera Utara,2008,8.9
Halmahera Utara,2009,7.93
Halmahera Utara,2010,7.82
Halmahera Utara,2011,8.46
Halmahera Utara,2012,6.72
Halmahera Utara,2013,5.9
Halmahera Utara,2014,5.74
Halmahera Utara,2015,4.99
Halmahera Utara,2016,4.19
Halmahera Utara,2017,4.22
Halmahera Utara,2018,4.51
Halmahera Utara,2019,4.55
Halmahera Utara,2020,4.45
Halmahera Utara,2021,5.22
Halmahera Utara,2022,4.58
Halmahera Utara,2023,4.62
Halmahera Utara,2024,4.71
Halmahera Timur,2004,22.39
Halmahera Timur,2005,24.48
Halmahera Timur,2006,22.68
Halmahera Timur,2007,21.54
Halmahera Timur,2008,21.13
Halmahera Timur,2009,19.55
Halmahera Timur,2010,19.3
Halmahera Timur,2011,20.72
Halmahera Timur,2012,16.34
Halmahera Timur,2013,16.43
Halmahera Timur,2014,15.94
Halmahera Timur,2015,15.33
Halmahera Timur,2016,15.48
Halmahera Timur,2017,15.25
Halmahera Timur,2018,15.02
Halmahera Timur,2019,15.39
Halmahera Timur,2020,15.45
Halmahera Timur,2021,15.04
Halmahera Timur,2022,13.14
Halmahera Timur,2023,12.47
Halmahera Timur,2024,11.91
Pulau Morotai,2004,-
Pulau Morotai,2005,-
Pulau Morotai,2006,-
Pulau Morotai,2007,-
Pulau Morotai,2008,-
Pulau Morotai,2009,-
Pulau Morotai,2010,10.59
Pulau Morotai,2011,11.61
Pulau Morotai,2012,9.45
Pulau Morotai,2013,9.18
Pulau Morotai,2014,8.74
Pulau Morotai,2015,8.39
Pulau Morotai,2016,7.08
Pulau Morotai,2017,7.07
Pulau Morotai,2018,7.16
Pulau Morotai,2019,7.27
Pulau Morotai,2020,6.46
Pulau Morotai,2021,6.52
Pulau Morotai,2022,5.42
Pulau Morotai,2023,5.38
Pulau Morotai,2024,5.11
Pulau Taliabu,2004,-
Pulau Taliabu,2005,-
Pulau Taliabu,2006,-
Pulau Taliabu,2007,-
Pulau Taliabu,2008,-
Pulau Taliabu,2009,-
Pulau Taliabu,2010,-
Pulau Taliabu,2011,-
Pulau Taliabu,2012,-
Pulau Taliabu,2013,-
Pulau Taliabu,2014,-
Pulau Taliabu,2015,7.04
Pulau Taliabu,2016,7.29
Pulau Taliabu,2017,7.17
Pulau Taliabu,2018,7.35
Pulau Taliabu,2019,7.53
Pulau Taliabu,2020,7.3
Pulau Taliabu,2021,7.49
Pulau Taliabu,2022,6.88
Pulau Taliabu,2023,7.31
Pulau Taliabu,2024,7.13
Kota Ternate,2004,3.99
Kota Ternate,2005,4.85
Kota Ternate,2006,4.54
Kota Ternate,2007,4.26
Kota Ternate,2008,4.15
Kota Ternate,2009,4.22
Kota Ternate,2010,4.53
Kota Ternate,2011,5.16
Kota Ternate,2012,4
Kota Ternate,2013,3.24
Kota Ternate,2014,3.16
Kota Ternate,2015,2.99
Kota Ternate,2016,2.67
Kota Ternate,2017,2.73
Kota Ternate,2018,3
Kota Ternate,2019,3.14
Kota Ternate,2020,3.46
Kota Ternate,2021,3.55
Kota Ternate,2022,3.11
Kota Ternate,2023,3.39
Kota Ternate,2024,3.14
Kota Tidore Kepulauan,2004,10.68
Kota Tidore Kepulauan,2005,8.32
Kota Tidore Kepulauan,2006,8.31
Kota Tidore Kepulauan,2007,7.43
Kota Tidore Kepulauan,2008,6.54
Kota Tidore Kepulauan,2009,6.01
Kota Tidore Kepulauan,2010,7.08
Kota Tidore Kepulauan,2011,7.34
Kota Tidore Kepulauan,2012,6
